item_id_A,item_id_B
2093068,97152
2093069,100558
2093201,97335
2093234,101468
2093274,1083161
2093454,97047
2093513,96204
2093514,953817
2093520,108922
2093527,108920
2093604,1089454
2093609,105432
2093631,98186
2093639,108919
2093670,97336
2093704,98702
2093760,99133
2093762,94199
2093793,107744
2093795,101144
2093800,948845
2093802,99135
2093816,98758
2093840,96805
2093841,954688
2093850,951856
2093857,98712
2093889,952520
2093890,952727
2093918,104454
2093960,1871382
2093961,1871382
2093971,103173
2093993,1892962
2093995,1890173
2094052,109509
2094053,2029570
2094055,958136
2094140,101125
2094145,953720
2094146,950944
2094214,948500
2094224,107289
2094275,949917
2094314,99198
2094351,958681
2094354,951512
2094356,2025664
2094364,952519
2094373,96654
2094381,98568
2094434,98714
2094453,2685975
2094473,952651
2094495,958498
2094503,98408
2094504,101324
2094518,114935
2094519,108563
2094537,96038
2094592,101491
2094761,114640
2094782,110750
2094837,1722496
2094971,110298
2095022,948878
2095024,113388
2095027,113549
2095051,109036
2095052,109037
2095060,109036
2095114,109029
2095260,107101
2095350,110388
2095673,110587
2095718,108283
2095726,950750
2095741,115019
2095800,949597
2095804,111028
2095809,115138
2095837,1084321
2095860,115618
2095864,113479
2095899,114951
2095902,108392
2095905,1872730
2095908,948850
2095971,953268
2095984,108703
2095993,114158
2096024,950597
2096035,951530
2096039,106598
2096041,2017821
2096576,2682419
2096597,106183
2096714,112333
2096720,1163176
2096729,108093
2096753,108393
2096790,1163176
2096824,108093
2096867,113976
2096977,108093
2096984,108944
2097268,108944
2097272,108944
2097282,113976
2097362,950906
2097526,108267
2097585,108267
2097663,951293
2097668,1084272
2098371,952616
2098524,97034
2098548,100036
2098848,951944
2099982,114350
2100514,109509
2100535,109509
2100541,113388
2100542,106263
2101140,111774
2101160,108058
2101198,949279
2101406,110807
2101493,108673
2101519,1094205
2101557,106135
2101628,114808
2101695,107338
2101704,115448
2101710,949083
2101758,106210
2101794,110860
2101814,113884
2101880,114876
2101917,951289
2102027,112110
2102028,948425
2102124,114876
2102316,113479
2102333,114884
2102339,2685111
2102340,111659
2102374,2685428
2102454,112786
2102483,112798
2102501,108653
2102646,108628
2102647,112786
2102664,114789
2102668,112114
2102671,2034550
2102681,111128
2102691,113751
2102697,106059
2102706,949187
2102756,1083144
2102758,1083144
2102782,1084629
2102797,91671
2102804,1084080
2102810,102142
2102824,1725310
2102847,104160
2102852,93115
2102865,2684808
2102904,1095168
2102906,952357
2102919,100932
2102923,103603
2102926,948136
2102928,958202
2102930,106647
2102955,97293
2102957,103809
2102961,1083179
2102977,1092124
2102999,2012740
2103005,2008643
2103006,1703519
2103013,952120
2103033,1083185
2103034,1083195
2103040,1088148
2103049,104578
2103064,103422
2103067,97997
2103072,952081
2103074,101197
2103093,95825
2103096,95437
2103138,1091108
2103141,101483
2103176,100733
2103184,952720
2103185,952722
2103187,95758
2103212,92738
2103214,101453
2103229,96870
2103230,1091258
2103237,99167
2103238,99166
2103239,99168
2103240,99165
2103247,953288
2103255,1091076
2103257,97528
2103276,1952588
2103284,953212
2103285,953192
2103293,99765
2103309,1866382
2103311,1704435
2103373,949642
2103378,110010
2103454,113351
2103875,112962
2103899,110072
2103901,108631
2103903,108653
2103916,950214
2103917,112798
2103953,109696
2103960,107175
2103963,113244
2103964,113153
2103971,949276
2103973,949265
2103975,1088667
2104033,106723
2104061,92356
2104092,1089588
2104116,101324
2104158,114635
2104352,100416
2104356,99346
2104463,108631
2104484,109316
2104490,950530
2104500,114789
2104518,110735
2104531,114672
2104561,2030601
2104570,2038577
2104572,1888795
2104573,1083209
2104575,1084711
2104585,99665
2104673,2021658
2104678,105746
2104708,93286
2104714,92948
2104715,1084694
2104721,958601
2104722,1091203
2104729,104153
2104738,105471
2104741,105156
2104745,1091940
2104752,1703235
2104757,1725337
2104760,1083220
2104772,108809
2104779,108431
2104805,112690
2104808,951502
2104852,103879
2104949,2045338
2104988,102168
2105011,96224
2105038,102670
2105137,113169
2105141,2015959
2105178,951171
2105190,106869
2105191,115452
2105208,949152
2105221,1087793
2105288,1084144
2105297,98700
2105314,108455
2105322,91781
2105324,110335
2105336,91872
2105343,96164
2105367,1091107
2105384,952722
2105391,1089490
2105422,102757
2105429,95850
2105452,108167
2105461,109354
2105557,97736
2105582,97578
2105709,2031065
2105713,2146634
2105735,949850
2105778,115588
2105779,1892957
2105785,100448
2105801,89140
2105826,87877
2105856,112212
2105891,105435
2105928,1087555
2105932,93311
2105934,93311
2105972,95752
2106022,103490
2106089,1090159
2106117,109304
2106241,97870
2106263,951798
2106396,1091560
2106405,112786
2106424,950530
2106427,113728
2106428,950766
2106430,950529
2106435,113640
2106452,950529
2106523,106047
2106524,949174
2106535,114959
2106543,107145
2106547,106139
2106553,113307
2106584,1848347
2106594,948746
2106604,108288
2106629,114229
2106669,1089621
2106673,950469
2106730,115095
2106760,950469
2106782,108398
2106917,88771
2106960,98112
2107055,1726388
2107059,1086964
2107061,1086963
2107065,2038149
2107066,1087191
2107069,93201
2107091,96204
2107092,97047
2107116,98431
2107125,98409
2107147,98096
2107223,1094250
2107260,949915
2107269,103600
2107271,100420
2107280,104020
2107334,107106
2107545,108317
2107739,115283
2107767,1162376
2108066,948796
2108239,1163176
2108584,951670
2109192,113388
2109487,948988
2109507,2684754
2109647,107664
2109656,949912
2109672,2685132
2109673,114408
2109878,110320
2109902,110258
2109924,2685111
2109925,108653
2109928,1953535
2109937,1091509
2109951,113973
2109959,108640
2109968,950258
2109979,1091293
2109984,949916
2110006,108653
2110045,113943
2110049,114789
2110061,950766
2110074,948481
2110081,1717966
2110084,113751
2110115,950667
2110128,1090500
2110138,97225
2110143,1084457
2110154,956230
2110159,1083119
2110160,89121
2110168,1086388
2110175,97532
2110178,954521
2110217,1868776
2110226,95893
2110234,100426
2110235,955105
2110236,103675
2110263,103908
2110268,97791
2110279,98097
2110304,102313
2110306,100663
2110309,99256
2110315,958137
2110337,92468
2110354,98666
2110356,95758
2110369,100378
2110382,958499
2110383,94031
2110384,1091973
2110385,1089582
2110400,103539
2110434,948776
2110435,109298
2110594,948989
2110614,115219
2110677,948988
2110686,113955
2110692,107129
2110706,1953533
2110708,108556
2110719,948776
2110759,949236
2110806,96215
2110843,105082
2110854,105982
2110859,2048697
2110944,108393
2111049,108854
2111052,113463
2111058,114030
2111059,2685109
2111067,110811
2111073,113338
2111091,113842
2111097,114198
2111099,111128
2111122,96394
2111162,97350
2111170,101271
2111173,952654
2111177,1086252
2111182,1852817
2111217,1087295
2111226,1087413
2111247,1086961
2111276,958117
2111277,958118
2111284,96406
2111304,1722530
2111365,96607
2111411,2045339
2111415,1083250
2111441,97870
2111555,113541
2111622,1910632
2111627,1895475
2111679,98038
2111705,109400
2111939,115659
2111970,1084115
2111971,93802
2111973,1895475
2111974,1087150
2111975,91968
2111978,95033
2111986,1850108
2111987,92242
2111994,1882661
2112005,90706
2112010,1083774
2112013,1094782
2112020,94271
2112048,102415
2112102,92867
2112103,92883
2112157,99689
2112181,105170
2112191,1083909
2112195,105982
2112199,101705
2112202,106008
2112204,102932
2112359,1091562
2112386,110994
2112392,110211
2112431,110450
2112448,112710
2112471,1086390
2112479,1855958
2112480,102057
2112487,953716
2112501,89019
2112503,88694
2112513,102418
2112514,99702
2112517,98275
2112540,1084177
2112552,102774
2112599,954013
2112611,102134
2112612,105605
2112613,952689
2112615,91925
2112619,103808
2112623,100477
2112624,101232
2112625,95732
2112663,88730
2112666,1086603
2112672,950395
2112699,102221
2112718,105226
2112721,101851
2112725,1703246
2112793,948574
2112845,106246
2112881,1090853
2112897,113788
2113048,110501
2113067,107129
2113075,1953534
2113076,111567
2113090,115078
2113093,950661
2113114,109780
2113118,949276
2113142,91477
2113147,1084768
2113180,1090749
2113202,99141
2113214,1086120
2113428,114141
2113436,949449
2113449,2683943
2113466,1091509
2113467,106094
2113511,110641
2113521,950527
2113536,1084197
2113548,95622
2113550,1170883
2113551,1086252
2113558,103304
2113560,954221
2113565,94770
2113570,91794
2113632,1090025
2113634,107114
2113638,1091977
2113709,2684773
2113799,115300
2113819,112866
2113822,1725345
2113824,114566
2113850,113251
2113891,114198
2113908,1091550
2113918,97247
2113969,1084367
2113991,104576
2114026,952229
2114066,95271
2114089,1088476
2114090,2015013
2114100,1703237
2114126,101294
2114129,1091536
2114130,1866387
2114148,95460
2114154,104151
2114171,115019
2114188,1089551
2114310,1083366
2114329,113050
2114461,111136
2114465,115218
2114469,2045645
2114481,111633
2114489,109524
2114519,114789
2114525,958072
2114544,958072
2114548,108534
2114553,113842
2114585,93080
2114594,956191
2114606,105877
2114609,102764
2114613,87614
2114626,96417
2114651,87730
2114665,98399
2114669,104587
2114699,99083
2114704,94819
2114705,105864
2114721,953647
2114723,102020
2114730,97112
2114731,96388
2114734,105011
2114749,1089291
2114767,1864035
2114774,1867862
2114776,101194
2114784,104988
2114799,98802
2114822,109499
2114886,103978
2114895,100455
2114898,99981
2114913,950884
2114915,114838
2114916,107988
2114956,112570
2114960,113554
2114963,113554
2114976,1091553
2114977,1091555
2114978,108853
2114979,106994
2114998,111659
2115027,113968
2115037,111131
2115041,113070
2115042,110926
2115046,110926
2115049,106280
2115063,2034550
2115083,114980
2115143,957066
2115164,98032
2115193,94554
2115194,1089040
2115196,94564
2115197,94563
2115199,1894590
2115216,1088073
2115245,109121
2115251,1089978
2115261,1091940
2115262,100378
2115265,100378
2115266,100378
2115303,96954
2115305,97085
2115307,93143
2115309,104447
2115312,103413
2115346,1090199
2115363,950936
2115374,113511
2115425,101774
2115430,104181
2115511,107460
2115554,108854
2115555,106516
2115562,111659
2115579,93988
2115593,954642
2115594,97432
2115626,96298
2115628,105845
2115631,99113
2115634,103864
2115686,1083345
2115744,114141
2115805,949638
2115811,111058
2115827,107112
2115879,106062
2115881,107145
2115903,107124
2115908,110812
2115910,114938
2115966,107664
2115967,106994
2115990,108633
2115995,113070
2115996,110926
2116016,105040
2116017,93563
2116030,91605
2116035,1090978
2116038,956424
2116039,101905
2116048,102183
2116050,95458
2116055,100362
2116063,102950
2116066,1090631
2116067,87595
2116069,101324
2116074,102251
2116079,102434
2116088,108916
2116107,112695
2116192,106931
2116257,115594
2116260,949159
2116283,1088567
2116286,2685536
2116295,949276
2116307,103562
2116317,951757
2116326,951763
2116334,2038575
2116367,951909
2116372,953993
2116376,954001
2116382,102092
2116394,2034532
2116409,94615
2116410,94541
2116416,2682507
2116434,97037
2116441,104656
2116444,104621
2116462,2684815
2116466,98232
2116490,105231
2116497,103750
2116512,1086153
2116528,91928
2116529,91748
2116552,108787
2116563,108256
2116616,1162383
2116670,106461
2116691,114993
2116751,114838
2116833,115300
2116838,115300
2116896,949698
2116901,107664
2116905,112691
2116906,107757
2116908,949710
2116941,109341
2116987,108375
2116995,111129
2117005,950747
2117006,950747
2117032,1088648
2117039,950500
2117045,949276
2117046,949265
2117048,949265
2117049,949276
2117057,112679
2117075,113464
2117078,112794
2117089,99412
2117112,1170904
2117124,95862
2117133,953474
2117169,98776
2117175,104959
2117177,104919
2117194,96565
2117210,102174
2117218,91816
2117271,1090755
2117279,92688
2117283,1094922
2117286,104180
2117288,954572
2117299,103535
2117314,103765
2117317,97039
2117343,92711
2117363,91781
2117395,2008644
2117421,99076
2117426,100898
2117433,94925
2117437,1089312
2117438,1089324
2117444,98843
2117456,1868772
2117457,2685843
2117459,88352
2117485,1083384
2117508,953445
2117509,102901
2117530,2682186
2117541,1091086
2117595,107658
2117604,948553
2117640,104295
2117686,115225
2117782,107664
2117790,1953535
2117794,111659
2117845,106729
2117846,106729
2117851,108575
2117859,106067
2117861,2034549
2117863,106234
2117867,103644
2117884,101104
2117900,1086389
2117905,94338
2117906,107103
2117908,1086659
2117911,1086657
2117919,1726389
2117928,948502
2117932,100378
2117933,100378
2117938,100378
2117944,1091945
2117945,1091946
2117948,1091946
2117957,101380
2117983,951239
2117990,107023
2117992,107165
2118002,109480
2118007,114119
2118133,97643
2118136,115181
2118137,950870
2118181,948948
2118253,114096
2118280,108031
2118288,107366
2118301,1091405
2118302,114144
2118312,2029250
2118314,1090888
2118360,94528
2118389,99397
2118401,91705
2118410,103345
2118423,1091772
2118424,114499
2118432,114765
2118436,1165477
2118438,106607
2118530,111400
2118532,110733
2118537,111400
2118539,1714970
2118548,107717
2118570,949653
2118619,107103
2118623,87485
2118641,101842
2118656,99466
2118664,1726440
2118670,104213
2118680,100909
2118682,96092
2118683,98237
2118697,95077
2118700,95436
2118708,105460
2118709,96022
2118712,103535
2118715,954495
2118718,103815
2118719,104700
2118757,951760
2118763,952267
